year,site_id,GDD.yr,elevation,plot,plant_id,initial,firstdate,lastdate,max.trait,survival,gdd.to.emerge,gdd.emerge.to.fl,gdd.to.fl,gdd.dur.fl,gdd.fl.to.mat,gdd.to.mat,h.1fl,ln.1fl,rep.1fl,size.1fl,tot.seeds,tbo.b4.fl,tbo.b4.last.fl,date.last.fl.obs,budseaten,fleaten,freaten
2014,T1-H,959.4140321,2206,20,2014-T1-H-20-5,1,10.06.2014,06.07.2014,nonreprod,0,224.4626988,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,20,2014-T1-H-20-5b,0,06.07.2014,10.08.2014,flower,0,NA,NA,594.0490321,NA,NA,NA,92,9,2.5,-1.326673794,0,N,NA,221,0,0,0
2014,T1-H,959.4140321,2206,20,2014-T1-H-20-5c,0,10.08.2014,15.09.2014,fruit,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,21,2014-T1-H-21-1,1,10.06.2014,06.07.2014,nonreprod,0,224.4626988,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,21,2014-T1-H-21-1b,0,06.07.2014,07.08.2014,bud,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,21,2014-T1-H-21-1c,0,07.08.2014,15.09.2014,fruit,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,21,2014-T1-H-21-2,1,10.06.2014,26.08.2014,fruit,0,201.9693446,450.7902708,696.7526155,9.241572917,NA,NA,112,11,1.5,-0.556607747,0,N,NA,226,0,0,0
2014,T1-H,959.4140321,2206,21,2014-T1-H-21-3,1,10.06.2014,06.07.2014,nonreprod,0,180.8933446,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,21,2014-T1-H-21-3b,0,06.07.2014,30.08.2014,fruit,0,NA,NA,533.8041155,15.32004167,NA,NA,92.5,8.5,1.5,-1.615628215,0,N,NA,210,0,0,0
2014,T1-H,959.4140321,2206,21,2014-T1-H-21-4,1,10.06.2014,10.08.2014,flower,0,224.4626988,327.6860938,615.737553,NA,NA,NA,111,9.5,1,-0.614113129,0,N,NA,221,0,0,0
2014,T1-H,959.4140321,2206,21,2014-T1-H-21-5,1,10.06.2014,15.09.2014,fruit,0,180.8933446,382.2425938,594.0490321,59.65369792,NA,NA,106,10.5,2,-0.465629051,0,N,NA,221,1,0,0
2014,T1-H,959.4140321,2206,22,2014-T1-H-22-1,1,10.06.2014,02.07.2014,nonreprod,0,180.8933446,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,22,2014-T1-H-22-1b,0,02.07.2014,19.08.2014,fruit,0,NA,NA,458.4846467,149.5409896,NA,NA,117,10,6.5,0.485141546,0,N,0,210,0,0,1
2014,T1-H,959.4140321,2206,22,2014-T1-H-22-2,1,10.06.2014,19.08.2014,set,1,224.4626988,224.1314375,473.8512092,110.3257917,247.9352604,721.7864696,117,10,4,-0.057404419,15,N,NA,210,0,0,0
2014,T1-H,959.4140321,2206,22,2014-T1-H-22-3,1,10.06.2014,10.07.2014,nonreprod,0,172.3591988,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,22,2014-T1-H-22-3b,0,10.07.2014,26.08.2014,set,1,NA,NA,533.8041155,15.32004167,224.9102708,758.7143863,139,9.5,2,-0.33164534,9,N,NA,210,0,0,0
2014,T1-H,959.4140321,2206,22,2014-T1-H-22-4,1,10.06.2014,10.07.2014,nonreprod,0,172.3591988,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,22,2014-T1-H-22-4b,0,10.07.2014,07.08.2014,fruit,0,NA,NA,421.7182821,191.8483542,NA,NA,144.5,9,7.5,0.846940513,0,N,0,210,0,0,0
2014,T1-H,959.4140321,2206,22,2014-T1-H-22-4c,0,07.08.2014,15.09.2014,set,1,NA,NA,NA,NA,NA,758.7143863,NA,NA,NA,NA,42,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,22,2014-T1-H-22-5,1,10.06.2014,14.07.2014,nonreprod,0,172.3591988,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,22,2014-T1-H-22-5b,0,14.07.2014,07.08.2014,flower,0,NA,NA,505.6241363,71.51229167,NA,NA,106,9.5,4,-0.393901521,0,N,NA,210,0,0,0
2014,T1-H,959.4140321,2206,22,2014-T1-H-22-5c,0,07.08.2014,15.09.2014,set,1,NA,NA,NA,NA,NA,814.6410009,NA,NA,NA,NA,25,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,23,2014-T1-H-23-1,1,10.06.2014,06.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,23,2014-T1-H-23-1b,0,02.07.2014,30.07.2014,flower,0,NA,NA,473.8512092,NA,NA,NA,89,8.5,3,-1.408336465,0,N,NA,210,0,0,0
2014,T1-H,959.4140321,2206,23,2014-T1-H-23-1c,0,30.07.2014,10.08.2014,fruit,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,23,2014-T1-H-23-2,1,10.06.2014,14.07.2014,nonreprod,0,172.3591988,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,23,2014-T1-H-23-2b,0,14.07.2014,15.09.2014,set,1,NA,NA,575.390553,115.1768229,239.2504479,814.6410009,132.5,10.5,3,0.154881228,26,N,NA,221,0,0,0
2014,T1-H,959.4140321,2206,23,2014-T1-H-23-3,1,10.06.2014,10.07.2014,nonreprod,0,155.0434488,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,23,2014-T1-H-23-3b,0,10.07.2014,19.08.2014,set,1,NA,NA,471.8358967,97.71146875,239.1470729,710.9829696,93,9,2,-1.124221112,14,N,NA,210,0,0,0
2014,T1-H,959.4140321,2206,23,2014-T1-H-23-4,1,10.06.2014,06.07.2014,nonreprod,0,224.4626988,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,23,2014-T1-H-23-4b,0,06.07.2014,14.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,23,2014-T1-H-23-4c,0,14.07.2014,30.08.2014,set,1,NA,NA,505.6241363,71.51229167,226.9717917,732.595928,142.5,10.5,4.5,0.602308082,21,N,NA,210,0,0,0
2014,T1-H,959.4140321,2206,23,2014-T1-H-23-5,1,10.06.2014,02.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,23,2014-T1-H-23-5b,0,26.06.2014,26.08.2014,fruit,0,NA,312.4761771,505.6241363,NA,NA,NA,117.5,9,3.5,-0.479918196,0,N,NA,237,0,0,0
2014,T1-H,959.4140321,2206,24,2014-T1-H-24-1,1,10.06.2014,02.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,24,2014-T1-H-24-1b,0,02.07.2014,26.08.2014,set,1,NA,NA,471.8358967,114.5233542,260.7600313,732.595928,105.5,9.5,4,-0.369346196,16,N,NA,210,0,0,0
2014,T1-H,959.4140321,2206,24,2014-T1-H-24-2,1,10.06.2014,06.07.2014,nonreprod,0,224.4626988,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,24,2014-T1-H-24-2b,0,06.07.2014,22.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,24,2014-T1-H-24-2c,0,18.07.2014,26.08.2014,set,1,NA,NA,458.4846467,113.92925,269.8780313,728.362678,149.5,9.5,5.5,0.193556545,44,N,NA,210,0,0,0
2014,T1-H,959.4140321,2206,24,2014-T1-H-24-3,1,10.06.2014,02.07.2014,nonreprod,0,224.4626988,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,24,2014-T1-H-24-3b,0,02.07.2014,15.08.2014,fruit,0,NA,NA,467.6383342,142.4768958,NA,NA,155,10,6,1.112114905,0,N,NA,210,0,0,0
2014,T1-H,959.4140321,2206,24,2014-T1-H-24-4,1,10.06.2014,10.07.2014,nonreprod,0,217.5666259,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,24,2014-T1-H-24-4b,0,10.07.2014,07.08.2014,fruit,0,NA,NA,493.5034176,NA,NA,NA,135.5,11,8,1.628312225,0,N,NA,218,0,0,0
2014,T1-H,959.4140321,2206,24,2014-T1-H-24-5,1,10.06.2014,14.07.2014,nonreprod,0,201.9693446,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,24,2014-T1-H-24-5b,0,14.07.2014,19.08.2014,fruit,0,NA,NA,471.8358967,133.3232083,NA,NA,162.5,11,5.5,1.299446349,0,N,0,210,0,0,0
2014,T1-H,959.4140321,2206,25,2014-T1-H-25-1,1,10.06.2014,06.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,25,2014-T1-H-25-1b,0,02.07.2014,30.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,25,2014-T1-H-25-1c,0,30.07.2014,30.08.2014,set,1,NA,NA,NA,NA,NA,781.081553,NA,NA,NA,NA,15.75,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,25,2014-T1-H-25-2,1,10.06.2014,06.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,25,2014-T1-H-25-2b,0,06.07.2014,18.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,25,2014-T1-H-25-2c,0,18.07.2014,15.08.2014,fruit,0,NA,NA,575.390553,NA,NA,NA,NA,NA,1.5,NA,0,N,1,226,0,0,0
2014,T1-H,959.4140321,2206,25,2014-T1-H-25-2d,0,30.07.2014,10.08.2014,fruit,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,25,2014-T1-H-25-3,1,10.06.2014,02.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,25,2014-T1-H-25-3b,0,02.07.2014,22.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,25,2014-T1-H-25-3c,0,22.07.2014,30.08.2014,set,1,NA,NA,493.5034176,147.5865417,275.3806979,768.8841155,149.5,11,6,0.591523975,2.5,N,NA,218,0,1,1
2014,T1-H,959.4140321,2206,25,2014-T1-H-25-4,1,10.06.2014,15.09.2014,fruit,0,217.5666259,375.836,642.9973759,99.72348958,NA,NA,78,10.5,0.5,-1.143391994,0,N,NA,230,1,1,0
2014,T1-H,959.4140321,2206,25,2014-T1-H-25-5,1,10.06.2014,18.07.2014,nonreprod,0,217.5666259,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,25,2014-T1-H-25-5b,0,18.07.2014,19.09.2014,set,1,NA,NA,615.737553,39.20825,231.6909063,847.4284592,104.5,10.5,2,-0.772896788,0,N,NA,221,0,0,0
2014,T1-H,959.4140321,2206,26,2014-T1-H-26-1,0,18.06.2014,07.08.2014,nonreprod,0,217.5666259,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,26,2014-T1-H-26-1b,0,07.08.2014,15.09.2014,set,1,NA,NA,NA,NA,NA,814.6410009,NA,NA,NA,NA,27,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,26,2014-T1-H-26-2,0,18.06.2014,06.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,26,2014-T1-H-26-2b,0,02.07.2014,22.07.2014,nonreprod,0,287.6947301,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,26,2014-T1-H-26-2c,0,22.07.2014,19.09.2014,set,1,NA,NA,575.390553,103.1368438,239.2504479,814.6410009,89,9.5,3,-0.888570952,17,N,NA,221,0,0,0
2014,T1-H,959.4140321,2206,26,2014-T1-H-26-3,0,18.06.2014,29.09.2014,set,1,217.5666259,375.836,642.9973759,82.05180208,204.4310833,847.4284592,89.5,10,2.5,-0.953548007,16,N,1,226,1,0,0
2014,T1-H,959.4140321,2206,26,2014-T1-H-26-3b,0,18.07.2014,26.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,26,2014-T1-H-26-3c,0,26.07.2014,07.08.2014,fruit,0,NA,NA,519.8971571,NA,NA,NA,125,11,6,0.448140876,0,N,NA,218,0,0,0
2014,T1-H,959.4140321,2206,26,2014-T1-H-26-4,0,18.06.2014,19.09.2014,set,1,287.6947301,287.6958229,559.3621676,136.7016771,234.1434583,793.5056259,140,12.5,6,1.206823653,77,N,NA,221,0,0,0
2014,T1-H,959.4140321,2206,26,2014-T1-H-26-5,0,18.06.2014,02.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,26,2014-T1-H-26-5b,0,26.06.2014,02.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,26,2014-T1-H-26-5c,0,02.07.2014,22.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,26,2014-T1-H-26-5d,0,06.07.2014,15.09.2014,fruit,0,NA,287.6958229,559.3621676,136.7016771,NA,NA,128.5,11.5,6,0.813392444,0,N,0,221,0,0,0
2014,T1-H,959.4140321,2206,27,2014-T1-H-27-1,0,18.06.2014,14.07.2014,nonreprod,0,217.5666259,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,27,2014-T1-H-27-1b,0,14.07.2014,19.09.2014,set,1,NA,NA,559.3621676,124.6616979,234.1434583,793.5056259,92,10,3,-1.023441187,33,N,0,221,0,0,0
2014,T1-H,959.4140321,2206,27,2014-T1-H-27-2,0,18.06.2014,19.09.2014,set,1,279.4214592,287.6958229,559.3621676,136.7016771,209.5219479,768.8841155,133.5,10.5,5,0.477818583,48.85714286,N,NA,221,0,0,0
2014,T1-H,959.4140321,2206,27,2014-T1-H-27-3,0,18.06.2014,02.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,27,2014-T1-H-27-3b,0,02.07.2014,10.07.2014,nonreprod,0,279.4214592,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,27,2014-T1-H-27-3c,0,10.07.2014,19.09.2014,set,1,NA,NA,615.737553,84.02225,177.7680729,793.5056259,81,10,4.5,-0.695415565,19,N,0,226,0,0,0
2014,T1-H,959.4140321,2206,27,2014-T1-H-27-4,0,18.06.2014,02.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,27,2014-T1-H-27-4b,0,02.07.2014,10.07.2014,nonreprod,0,279.4214592,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,27,2014-T1-H-27-4c,0,10.07.2014,29.09.2014,set,1,NA,NA,615.737553,127.3395313,231.6909063,847.4284592,72.5,9.5,2,-0.653308529,28.5,N,NA,230,0,0,0
2014,T1-H,959.4140321,2206,27,2014-T1-H-27-5,0,18.06.2014,07.08.2014,nonreprod,0,279.4214592,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,27,2014-T1-H-27-5b,0,07.08.2014,29.09.2014,set,1,NA,NA,NA,NA,NA,814.909803,NA,NA,NA,NA,70,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,28,2014-T1-H-28-1,0,18.06.2014,02.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,28,2014-T1-H-28-1b,0,02.07.2014,14.07.2014,nonreprod,0,279.4214592,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,28,2014-T1-H-28-1c,0,14.07.2014,30.08.2014,fruit,0,NA,NA,594.0490321,73.58415625,NA,NA,72.5,9.5,1,-1.180210107,0,N,NA,221,0,0,1
2014,T1-H,959.4140321,2206,28,2014-T1-H-28-2,0,18.06.2014,18.07.2014,nonreprod,0,332.3186676,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,28,2014-T1-H-28-2c,0,26.07.2014,30.08.2014,fruit,0,NA,NA,642.9973759,101.9166979,NA,NA,87,10,2,-1.249228878,0,N,0,230,0,0,0
2014,T1-H,959.4140321,2206,28,2014-T1-H-28-3,0,18.06.2014,22.07.2014,nonreprod,0,269.2816259,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,28,2014-T1-H-28-3b,0,26.07.2014,07.08.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,28,2014-T1-H-28-4,0,18.06.2014,02.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,28,2014-T1-H-28-4b,0,02.07.2014,14.07.2014,nonreprod,0,269.2816259,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,28,2014-T1-H-28-4c,0,14.07.2014,15.09.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,28,2014-T1-H-28-4d,0,26.07.2014,30.08.2014,fruit,0,NA,NA,623.5404592,112.3546354,NA,NA,81,10.5,3,-0.567950976,0,N,NA,230,0,0,0
2014,T1-H,959.4140321,2206,28,2014-T1-H-28-5,0,18.06.2014,19.09.2014,fruit,0,269.2816259,335.8457292,631.9089176,101.9166979,NA,NA,50.5,8.5,1,-2.155951403,0,N,1,230,0,0,0
2014,T1-H,959.4140321,2206,29,2014-T1-H-29-1,0,18.06.2014,19.09.2014,set,1,269.2816259,380.6621667,679.8991676,50.94869792,163.2846354,843.183803,155,11,1,0.4260964,7,N,NA,230,0,0,0
2014,T1-H,959.4140321,2206,29,2014-T1-H-29-2,0,18.06.2014,07.08.2014,nonreprod,0,269.2816259,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,29,2014-T1-H-29-2b,0,07.08.2014,30.08.2014,fruit,0,NA,NA,631.9089176,93.14728125,NA,NA,90.5,10.5,4,-0.516049146,0,N,0,226,0,0,0
2014,T1-H,959.4140321,2206,29,2014-T1-H-29-3,0,18.06.2014,02.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,29,2014-T1-H-29-3b,0,26.06.2014,02.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,29,2014-T1-H-29-3c,0,02.07.2014,15.09.2014,fruit,0,257.2927196,306.1089271,575.390553,132.0302708,NA,NA,111.5,11,3,0.022919797,0,N,0,226,0,0,0
2014,T1-H,959.4140321,2206,29,2014-T1-H-29-4,0,18.06.2014,30.08.2014,fruit,0,257.2927196,306.1089271,594.0490321,152.0182292,NA,NA,114.5,10,3,0.028928545,0,N,0,230,0,0,0
2014,T1-H,959.4140321,2206,29,2014-T1-H-29-5,0,18.06.2014,15.09.2014,set,1,257.2927196,306.1089271,615.737553,78.58404167,205.9909896,821.7285426,126,10.5,2,0.193537656,30.66666667,N,NA,221,0,0,0
2014,T1-H,959.4140321,2206,3,2014-T1-H-3-1,1,10.06.2014,30.07.2014,nonreprod,0,217.5666259,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,3,2014-T1-H-3-1b,0,30.07.2014,15.09.2014,set,1,NA,NA,594.0490321,179.4844792,182.6109375,776.6599696,99,11.5,3,0.017121121,10.5,N,0,237,0,0,0
2014,T1-H,959.4140321,2206,3,2014-T1-H-3-2,1,10.06.2014,19.08.2014,fruit,0,217.5666259,257.9196771,505.6241363,156.7455521,NA,NA,89,11,4,-0.103218911,0,N,0,221,0,0,0
2014,T1-H,959.4140321,2206,3,2014-T1-H-3-3,1,10.06.2014,26.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,3,2014-T1-H-3-3b,0,26.06.2014,18.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,3,2014-T1-H-3-3c,0,14.07.2014,29.09.2014,set,1,NA,NA,668.3568967,36.10098958,215.177125,883.5340217,101.5,NA,1.5,NA,0,N,1,226,0,0,1
2014,T1-H,959.4140321,2206,3,2014-T1-H-3-3d,0,22.07.2014,30.08.2014,set,1,NA,NA,471.8358967,114.5233542,260.7600313,732.595928,120.5,11,5.5,0.659729294,41.33333333,N,NA,210,0,0,1
2014,T1-H,959.4140321,2206,3,2014-T1-H-3-4,1,10.06.2014,30.07.2014,fruit,0,201.9693446,254.2692708,471.8358967,15.36808333,NA,NA,93.5,10.5,4,-0.194460136,0,N,0,206,0,0,1
2014,T1-H,959.4140321,2206,3,2014-T1-H-3-4b,0,30.07.2014,15.09.2014,set,1,NA,NA,NA,NA,NA,821.7285426,NA,NA,NA,NA,28,N,NA,NA,0,0,1
2014,T1-H,959.4140321,2206,3,2014-T1-H-3-5,1,10.06.2014,30.07.2014,flower,0,201.9693446,288.0575104,519.8971571,NA,NA,NA,59.5,NA,0.5,NA,0,N,1,210,0,0,0
2014,T1-H,959.4140321,2206,3,2014-T1-H-3-5b,0,30.07.2014,07.08.2014,flower,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,3,2014-T1-H-3-5c,0,07.08.2014,30.08.2014,fruit,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,30,2014-T1-H-30-1,0,22.06.2014,18.07.2014,nonreprod,0,332.3186676,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,30,2014-T1-H-30-1b,0,18.07.2014,15.09.2014,fruit,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,30,2014-T1-H-30-1c,0,07.08.2014,19.09.2014,set,1,NA,NA,623.5404592,120.5471979,213.5936771,837.1341363,108,10,3,-0.358423243,8,N,NA,230,0,0,0
2014,T1-H,959.4140321,2206,30,2014-T1-H-30-2,0,22.06.2014,30.07.2014,nonreprod,0,321.0333238,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,30,2014-T1-H-30-2b,0,30.07.2014,19.09.2014,set,1,NA,NA,575.390553,139.2378333,261.7435833,837.1341363,116,9.5,3.5,-0.441322977,58.8,N,NA,226,0,0,0
2014,T1-H,959.4140321,2206,30,2014-T1-H-30-3,0,22.06.2014,02.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,30,2014-T1-H-30-3b,0,02.07.2014,19.09.2014,set,1,355.5694696,241.4999479,623.5404592,112.3546354,213.5936771,837.1341363,103.5,10.5,5,0.155078412,45,N,NA,230,0,0,0
2014,T1-H,959.4140321,2206,30,2014-T1-H-30-4,0,22.06.2014,02.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,30,2014-T1-H-30-4b,0,02.07.2014,18.07.2014,nonreprod,0,308.1321571,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,30,2014-T1-H-30-4c,0,18.07.2014,10.08.2014,flower,0,NA,NA,615.737553,NA,NA,NA,NA,NA,3.5,NA,0,N,1,221,0,0,0
2014,T1-H,959.4140321,2206,30,2014-T1-H-30-4d,0,07.08.2014,19.09.2014,set,1,NA,NA,NA,NA,NA,814.6410009,NA,NA,NA,NA,77,N,NA,NA,0,0,1
2014,T1-H,959.4140321,2206,30,2014-T1-H-30-5,0,22.06.2014,29.09.2014,set,1,296.7096155,315.4083021,631.9089176,112.1493021,211.2748854,843.183803,NA,NA,2,NA,46,N,1,230,0,0,1
2014,T1-H,959.4140321,2206,4,2014-T1-H-4-1,1,10.06.2014,06.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,4,2014-T1-H-4-1b,0,02.07.2014,15.08.2014,bud,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,4,2014-T1-H-4-2,1,10.06.2014,02.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T1-H,959.4140321,2206,4,2014-T1-H-4-2b,0,02.07.2014,15.09.2014,set,1,NA,NA,505.6241363,247.0700417,226.9717917,732.595928,104,12,5,0.627292485,28,N,NA,230,0,0,1
